reference,id_product,name,description_short,description,picture_link,meta_description,id_shop_default,price_with_tax,id_tax_rules_group,active
15073,208-306,Kalbsbratwürstl (Würstl Verpackungseinheit: 10 Paar mit je 100 Gramm),"Feine Bratwurst mit frischem Kalbfleisch, mit Piment, Muskat, Macis, Pfeffer und Ingwer fein abgeschmeckt. Ideal für Grill und Pfanne","Schweinefleisch, Kalb- oder Jungrindfleisch, Trinkwasser, Kochsalz, Gewürze, Stabilisatoren: Poly- und Diphosphate E450 E452, Mononatriumglutamat E623",http://www.alber-der-metzger.de/379-thickbox_default/kalbsbratwurstl.jpg,,1,11.20,2,1
15082,209-308,Wollwurst (Würstl Verpackungseinheit: 10 Stück mit je 100 Gramm),"Auch Geschwollene genannt, ohne Darm hergestellt, schmecken besonders gut mit Bratensoße und Kartoffelsalat","Schweinefleisch, Kalb- oder Jungrindfleisch, Trinkwasser, Kochsalz, Gewürze, Stabilisatoren: Poly- und Diphosphate E450 E452, Mononatriumglutamat E624",http://www.alber-der-metzger.de/187-thickbox_default/wollwurst.jpg,,1,9.29,2,1
15081,209-307,Wollwurst (Würstl Verpackungseinheit: 3 Stück mit je 100 Gramm),"Auch Geschwollene genannt, ohne Darm hergestellt, schmecken besonders gut mit Bratensoße und Kartoffelsalat","Schweinefleisch, Kalb- oder Jungrindfleisch, Trinkwasser, Kochsalz, Gewürze, Stabilisatoren: Poly- und Diphosphate E450 E452, Mononatriumglutamat E624",http://www.alber-der-metzger.de/187-thickbox_default/wollwurst.jpg,,1,2.99,2,1
15141,215-605,Dicke (Würstl Verpackungseinheit: 2 Stück mit je 100 Gramm),"Auch Knacker genannt, Feine Fleischwurst im Naturdarm goldgelb geräuchert","Schweinefleisch, Rindfleisch, Trinkwasser, Kochsalz, Gewürze, Konservierungsstoffe: Natriumnitrit E250, Stabilisator: Poly- und Diphosphate E 450 E452, Ascorbinsäure E300, Mononatriumglutamat E621 Farbstoff E120, Rauch",http://www.alber-der-metzger.de/193-thickbox_default/dicke.jpg,,1,1.98,2,1
15142,215-606,Dicke (Würstl Verpackungseinheit: 3 Stück mit je 100 Gramm),"Auch Knacker genannt, Feine Fleischwurst im Naturdarm goldgelb geräuchert","Schweinefleisch, Rindfleisch, Trinkwasser, Kochsalz, Gewürze, Konservierungsstoffe: Natriumnitrit E250, Stabilisator: Poly- und Diphosphate E 450 E452, Ascorbinsäure E300, Mononatriumglutamat E621 Farbstoff E120, Rauch",http://www.alber-der-metzger.de/193-thickbox_default/dicke.jpg,,1,2.92,2,1
15143,215-607,Dicke (Würstl Verpackungseinheit: 10 Stück mit je 100 Gramm),"Auch Knacker genannt, Feine Fleischwurst im Naturdarm goldgelb geräuchert","Schweinefleisch, Rindfleisch, Trinkwasser, Kochsalz, Gewürze, Konservierungsstoffe: Natriumnitrit E250, Stabilisator: Poly- und Diphosphate E 450 E452, Ascorbinsäure E300, Mononatriumglutamat E621 Farbstoff E120, Rauch",http://www.alber-der-metzger.de/193-thickbox_default/dicke.jpg,,1,8.98,2,1
15152,216-721,Lyoner im Ring (Würstl Verpackungseinheit: 1 ganzer Ring a 750g),"Fleischwurst im Ring, goldgelb geräuchert ideal für Salate und zur Brotzeit","Schweinefleisch, Rindfleisch, Trinkwasser, Kochsalz, Gewürze, Konservierungsstoffe: Natriumnitrit E250, Stabilisator: Poly- und Diphosphate E 450 E452, Ascorbinsäure E300, Mononatriumglutamat E621 Farbstoff E120, Rauch",http://www.alber-der-metzger.de/194-thickbox_default/lyoner-im-ring.jpg,,1,7.49,2,1
15151,216-720,Lyoner im Ring (Würstl Verpackungseinheit: 1/2 Ring a 375 g),"Fleischwurst im Ring, goldgelb geräuchert ideal für Salate und zur Brotzeit","Schweinefleisch, Rindfleisch, Trinkwasser, Kochsalz, Gewürze, Konservierungsstoffe: Natriumnitrit E250, Stabilisator: Poly- und Diphosphate E 450 E452, Ascorbinsäure E300, Mononatriumglutamat E621 Farbstoff E120, Rauch",http://www.alber-der-metzger.de/194-thickbox_default/lyoner-im-ring.jpg,,1,3.79,2,1
15161,217-311,Regensburger (Würstl Verpackungseinheit: 2 Stück mit je 100 Gramm),Herzhafte Knacker mit Majoran und Zwiebel abgeschmeckt,"Schweinefleisch, Rindfleisch, Trinkwasser, Kochsalz, Gewürze, Konservierungsstoffe: Natriumnitrit E250, Stabilisator: Poly- und Diphosphate E 450 E452, Ascorbinsäure E300, Mononatriumglutamat E621 Farbstoff E120, Rauch",http://www.alber-der-metzger.de/195-thickbox_default/regensburger.jpg,,1,2.09,2,1
15162,217-312,Regensburger (Würstl Verpackungseinheit: 10 Stück mit je 100 Gramm),Herzhafte Knacker mit Majoran und Zwiebel abgeschmeckt,"Schweinefleisch, Rindfleisch, Trinkwasser, Kochsalz, Gewürze, Konservierungsstoffe: Natriumnitrit E250, Stabilisator: Poly- und Diphosphate E 450 E452, Ascorbinsäure E300, Mononatriumglutamat E621 Farbstoff E120, Rauch",http://www.alber-der-metzger.de/195-thickbox_default/regensburger.jpg,,1,9.99,2,1
15163,217-313,Regensburger (Würstl Verpackungseinheit: 5 Stück mit je 100 Gramm),Herzhafte Knacker mit Majoran und Zwiebel abgeschmeckt,"Schweinefleisch, Rindfleisch, Trinkwasser, Kochsalz, Gewürze, Konservierungsstoffe: Natriumnitrit E250, Stabilisator: Poly- und Diphosphate E 450 E452, Ascorbinsäure E300, Mononatriumglutamat E621 Farbstoff E120, Rauch",http://www.alber-der-metzger.de/195-thickbox_default/regensburger.jpg,,1,5.19,2,1
15171,218-314,Currywurst (Würstl Verpackungseinheit: 2 Stück mit je 140 Gramm),"Für Grill und Pfanne, mit feiner Currynote","Schweinefleisch, Rindfleisch, Trinkwasser, Kochsalz, Gewürze, Konservierungsstoffe: Natriumnitrit E250, Stabilisator: Poly- und Diphosphate E 450 E452, Ascorbinsäure E300, Mononatriumglutamat E621 Farbstoff E120, Rauch",http://www.alber-der-metzger.de/196-thickbox_default/currywurst.jpg,,1,2.59,2,1
15172,218-315,Currywurst (Würstl Verpackungseinheit: 3 Stück mit je 140 Gramm),"Für Grill und Pfanne, mit feiner Currynote","Schweinefleisch, Rindfleisch, Trinkwasser, Kochsalz, Gewürze, Konservierungsstoffe: Natriumnitrit E250, Stabilisator: Poly- und Diphosphate E 450 E452, Ascorbinsäure E300, Mononatriumglutamat E621 Farbstoff E120, Rauch",http://www.alber-der-metzger.de/196-thickbox_default/currywurst.jpg,,1,3.75,2,1
15173,218-316,Currywurst (Würstl Verpackungseinheit: 5 Stück mit je 140 Gramm),"Für Grill und Pfanne, mit feiner Currynote","Schweinefleisch, Rindfleisch, Trinkwasser, Kochsalz, Gewürze, Konservierungsstoffe: Natriumnitrit E250, Stabilisator: Poly- und Diphosphate E 450 E452, Ascorbinsäure E300, Mononatriumglutamat E621 Farbstoff E120, Rauch",http://www.alber-der-metzger.de/196-thickbox_default/currywurst.jpg,,1,6.39,2,1
15204,221-725,Pfefferbeißer (Würstl Verpackungseinheit: 10 Paar a 140 g),"Grobe geräuchertes Rohwürstl, ideal für die Wanderung","Schweinefleisch, Kochsalz, Gewürze, Konservierungsstoffe: Natriumnitrit E 250, Antioxidationsmittel: Natriumascorbat E 316, Geschmacksverstärker E 621, Farbstoff E 120, Rauch",http://www.alber-der-metzger.de/199-thickbox_default/pfefferbeisser.jpg,,1,17.50,2,1
15201,221-722,Pfefferbeißer (Würstl Verpackungseinheit: 1 paar mit 140 g),"Grobe geräuchertes Rohwürstl, ideal für die Wanderung","Schweinefleisch, Kochsalz, Gewürze, Konservierungsstoffe: Natriumnitrit E 250, Antioxidationsmittel: Natriumascorbat E 316, Geschmacksverstärker E 621, Farbstoff E 120, Rauch",http://www.alber-der-metzger.de/199-thickbox_default/pfefferbeisser.jpg,,1,1.79,2,1
15202,221-723,Pfefferbeißer (Würstl Verpackungseinheit: 3 Paar a 140 g),"Grobe geräuchertes Rohwürstl, ideal für die Wanderung","Schweinefleisch, Kochsalz, Gewürze, Konservierungsstoffe: Natriumnitrit E 250, Antioxidationsmittel: Natriumascorbat E 316, Geschmacksverstärker E 621, Farbstoff E 120, Rauch",http://www.alber-der-metzger.de/199-thickbox_default/pfefferbeisser.jpg,,1,5.37,2,1
15203,221-724,Pfefferbeißer (Würstl Verpackungseinheit: 5 Paar a 140 g),"Grobe geräuchertes Rohwürstl, ideal für die Wanderung","Schweinefleisch, Kochsalz, Gewürze, Konservierungsstoffe: Natriumnitrit E 250, Antioxidationsmittel: Natriumascorbat E 316, Geschmacksverstärker E 621, Farbstoff E 120, Rauch",http://www.alber-der-metzger.de/199-thickbox_default/pfefferbeisser.jpg,,1,8.68,2,1
15214,222-752,Paprikapolnische roh (Würstl Verpackungseinheit: 5 Paar mit je 150 g),"Grobes geräuchertes Rohwürstl, ideal für die Wanderung, mit Paprika, Chili und Knoblauch herzhaft abgeschmeckt","Schweinefleisch, Kochsalz, Gewürze, Konservierungsstoffe: Natriumnitrit E 250, Säuerungsmittel: Glucon delta lacton E 575, Antioxidationsmittel: Natriumascorbat E 316, Geschmacksverstärker E 621, Farbstoff E 160c, Rauch",http://www.alber-der-metzger.de/200-thickbox_default/paprikapolnische-roh.jpg,,1,9.79,2,1
15215,222-753,Paprikapolnische roh (Würstl Verpackungseinheit: 10 Paar mit je 150 g),"Grobes geräuchertes Rohwürstl, ideal für die Wanderung, mit Paprika, Chili und Knoblauch herzhaft abgeschmeckt","Schweinefleisch, Kochsalz, Gewürze, Konservierungsstoffe: Natriumnitrit E 250, Säuerungsmittel: Glucon delta lacton E 575, Antioxidationsmittel: Natriumascorbat E 316, Geschmacksverstärker E 621, Farbstoff E 160c, Rauch",http://www.alber-der-metzger.de/200-thickbox_default/paprikapolnische-roh.jpg,,1,18.99,2,1
15212,222-750,Paprikapolnische roh (Würstl Verpackungseinheit: 2 Paar mit je 150 g),"Grobes geräuchertes Rohwürstl, ideal für die Wanderung, mit Paprika, Chili und Knoblauch herzhaft abgeschmeckt","Schweinefleisch, Kochsalz, Gewürze, Konservierungsstoffe: Natriumnitrit E 250, Säuerungsmittel: Glucon delta lacton E 575, Antioxidationsmittel: Natriumascorbat E 316, Geschmacksverstärker E 621, Farbstoff E 160c, Rauch",http://www.alber-der-metzger.de/200-thickbox_default/paprikapolnische-roh.jpg,,1,3.95,2,1
15211,222-749,Paprikapolnische roh (Würstl Verpackungseinheit: 1 Paar mit 150 g),"Grobes geräuchertes Rohwürstl, ideal für die Wanderung, mit Paprika, Chili und Knoblauch herzhaft abgeschmeckt","Schweinefleisch, Kochsalz, Gewürze, Konservierungsstoffe: Natriumnitrit E 250, Säuerungsmittel: Glucon delta lacton E 575, Antioxidationsmittel: Natriumascorbat E 316, Geschmacksverstärker E 621, Farbstoff E 160c, Rauch",http://www.alber-der-metzger.de/200-thickbox_default/paprikapolnische-roh.jpg,,1,1.99,2,1
15213,222-751,Paprikapolnische roh (Würstl Verpackungseinheit: 3 Paar mit je 150 g),"Grobes geräuchertes Rohwürstl, ideal für die Wanderung, mit Paprika, Chili und Knoblauch herzhaft abgeschmeckt","Schweinefleisch, Kochsalz, Gewürze, Konservierungsstoffe: Natriumnitrit E 250, Säuerungsmittel: Glucon delta lacton E 575, Antioxidationsmittel: Natriumascorbat E 316, Geschmacksverstärker E 621, Farbstoff E 160c, Rauch",http://www.alber-der-metzger.de/200-thickbox_default/paprikapolnische-roh.jpg,,1,5.89,2,1
15232,224-327,"Cabanossi hausgemacht (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 500 Gramm)","Grobe Dauerbrühwurst, ideal für die Wanderung","Rindfleisch, Schweinefleisch, Kochsalz, Gewürze, Konservierungsstoffe: Natriumnitrit E250, Stabilisator: Poly- und Diphosphate E 450 E452, Ascorbinsäure E300, Mononatriumglutamat E621 Farbstoff E120, Rauch Mit SELLERIE",http://www.alber-der-metzger.de/202-thickbox_default/cabanossi-hausgemacht.jpg,,1,6.45,2,1
15231,224-326,"Cabanossi hausgemacht (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 200 Gramm)","Grobe Dauerbrühwurst, ideal für die Wanderung","Rindfleisch, Schweinefleisch, Kochsalz, Gewürze, Konservierungsstoffe: Natriumnitrit E250, Stabilisator: Poly- und Diphosphate E 450 E452, Ascorbinsäure E300, Mononatriumglutamat E621 Farbstoff E120, Rauch Mit SELLERIE",http://www.alber-der-metzger.de/202-thickbox_default/cabanossi-hausgemacht.jpg,,1,2.59,2,1
15241,225-726,mini Käsekabanossi (Würstl Verpackungseinheit: 3 Paar a 70 g),Grobe Dauerbrühwürstchen mit Käse ideal für Kinder oder für die Wanderung,"Rindfleisch, Schweinefleisch, Emmentaler, Kochsalz, Gewürze, Konservierungsstoffe: Natriumnitrit E250, Stabilisator: Poly- und Diphosphate E 450 E452, Ascorbinsäure E300, Mononatriumglutamat E621 Farbstoff E120, Rauch, Allergene Zutaten: SELLERIE, MILCH incl. LACTOSE",http://www.alber-der-metzger.de/203-thickbox_default/mini-kasekabanossi.jpg,,1,2.89,2,1
15242,225-727,mini Käsekabanossi (Würstl Verpackungseinheit: 5 Paar a 70 g),Grobe Dauerbrühwürstchen mit Käse ideal für Kinder oder für die Wanderung,"Rindfleisch, Schweinefleisch, Emmentaler, Kochsalz, Gewürze, Konservierungsstoffe: Natriumnitrit E250, Stabilisator: Poly- und Diphosphate E 450 E452, Ascorbinsäure E300, Mononatriumglutamat E621 Farbstoff E120, Rauch, Allergene Zutaten: SELLERIE, MILCH incl. LACTOSE",http://www.alber-der-metzger.de/203-thickbox_default/mini-kasekabanossi.jpg,,1,4.79,2,1
15243,225-728,mini Käsekabanossi (Würstl Verpackungseinheit: 10 Paar a 70 g),Grobe Dauerbrühwürstchen mit Käse ideal für Kinder oder für die Wanderung,"Rindfleisch, Schweinefleisch, Emmentaler, Kochsalz, Gewürze, Konservierungsstoffe: Natriumnitrit E250, Stabilisator: Poly- und Diphosphate E 450 E452, Ascorbinsäure E300, Mononatriumglutamat E621 Farbstoff E120, Rauch, Allergene Zutaten: SELLERIE, MILCH incl. LACTOSE",http://www.alber-der-metzger.de/203-thickbox_default/mini-kasekabanossi.jpg,,1,9.39,2,1
15291,228-331,Landjäger Stk. (Würstl Verpackungseinheit: 2 Paar mit je 80 Gramm),Aus dem Schwarzwald,"100g Landjäger hergestellt aus 70g Schweine- und 50g Rindfleisch. Zutaten: Schweinefleisch, Rindfleisch, jodiertes Speisesalz (Speisesalz, Kaliumjodat), Gewürze, Dextrose, Hefeextrakt, Würze, Gewürzextrakte, Antioxidationsmittel: E300 E301, Aroma, Säuerungsmittel: E575, Konservierungsstoff: E250, essbare Hülle aus Rinderkollagen, Rauch.",http://www.alber-der-metzger.de/206-thickbox_default/landjager-stk.jpg,,1,2.98,2,1
15301,229-678,Pikanten Stk. (Würstl Verpackungseinheit: 3 Stück a 40g),Der Ideale Snack für Zwischendurch,"Zutaten: Rindfleisch, Schweinefleisch, Speck, Salz, Dextrose, Stabilisator Natriumphosphat, Würze, Pflanzliches Fet, Gewürzextrakte, Gewürze, Aromen, Konservierungsstoff Natriumnitrit, Rauch; Hergetellt aus 180 % frischem Fleisch",http://www.alber-der-metzger.de/430-thickbox_default/pikanten-stk.jpg,,1,2.25,2,1
15302,229-679,Pikanten Stk. (Würstl Verpackungseinheit: 5 Stück a 40 g),Der Ideale Snack für Zwischendurch,"Zutaten: Rindfleisch, Schweinefleisch, Speck, Salz, Dextrose, Stabilisator Natriumphosphat, Würze, Pflanzliches Fet, Gewürzextrakte, Gewürze, Aromen, Konservierungsstoff Natriumnitrit, Rauch; Hergetellt aus 180 % frischem Fleisch",http://www.alber-der-metzger.de/430-thickbox_default/pikanten-stk.jpg,,1,3.75,2,1
15303,229-680,Pikanten Stk. (Würstl Verpackungseinheit: 10 Stück a 40 g),Der Ideale Snack für Zwischendurch,"Zutaten: Rindfleisch, Schweinefleisch, Speck, Salz, Dextrose, Stabilisator Natriumphosphat, Würze, Pflanzliches Fet, Gewürzextrakte, Gewürze, Aromen, Konservierungsstoff Natriumnitrit, Rauch; Hergetellt aus 180 % frischem Fleisch",http://www.alber-der-metzger.de/430-thickbox_default/pikanten-stk.jpg,,1,6.99,2,1
15392,236-615,Berner Würstl (Würstl Verpackungseinheit: 5 Stück je 150 g),,,http://www.alber-der-metzger.de/381-thickbox_default/berner-wurstl.jpg,,1,8.98,2,1
15391,236-614,Berner Würstl (Würstl Verpackungseinheit: 2 Stück je 150 g),,,http://www.alber-der-metzger.de/381-thickbox_default/berner-wurstl.jpg,,1,3.69,2,1
27011,240-556,"Baconwammerl (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 250 Gramm im Stück)","Unser Bacon Wammerl wird aus besonders mageren Schweinebäuchen ohne Schwarte, Knochen und Knorpel hergestellt. Nachdem es in einer würzigen Lake gepökelt wurde versehen es unsere Metzger mit einer würzigen Gewürzkruste um es anschließend im Ofend schonend zu backen. Das Baconwammerl darf bei keiner Brotzeit fehlen.  ","Schweinefleisch, Trinkwasser, Pökelsalz (Kochsalz+E250), Saccharose, Diphosphate E 450,Triphosphate E 451, Natriumascorbat E 301,Ascorbinsäure E 300, Mononatriumglutamat E 621,Würze, Aromen, Gewürzextrakt Gewürze; Dextrose, Speisesalz, Rum, natürliches Aroma, Rauch",http://www.alber-der-metzger.de/410-thickbox_default/baconwammerl.jpg,,1,3.49,2,1
27027,241-628,"Albers Netzhinterschinken geräuchert (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 2800 Gramm Stück)",Unser Netzhinterschinken wird nur aus den Besten Teilen des Schinkens hergestellt. Dadurch ist er besonders mager und saftig. Sein feines Aroma erhält er durch das Pökeln in der Würzlake und eine feine Rauchnote. Unser Netzhinterschinken wurde bei der F-Qualitätsprüfung mehrfach mit Gold ausgezeichnet. Ob in den Schinkennudeln oder auf einer frischen Semmel der schmeckt einfach immer.,"Schweinefleisch, Trinkwasser, Pökelsalz (Kochsalz+E250), Saccharose, Diphosphate E 450, Triphosphate E 451, Natriumascorbat E 301, Glucosesirup, scorbinsäure E 300, Mononatriumglutamat E 621,Carrageen E 407, Johannisbrotkernmehl E 410, Würze, Aromen, Gewürzextrakt, Rauch Für Allergiker enthält: nichts",http://www.alber-der-metzger.de/219-thickbox_default/hinterschinken-netz.jpg,,1,39.90,2,1
27024,241-625,"Albers Netzhinterschinken geräuchert (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 250 Gramm geschnitten)",Unser Netzhinterschinken wird nur aus den Besten Teilen des Schinkens hergestellt. Dadurch ist er besonders mager und saftig. Sein feines Aroma erhält er durch das Pökeln in der Würzlake und eine feine Rauchnote. Unser Netzhinterschinken wurde bei der F-Qualitätsprüfung mehrfach mit Gold ausgezeichnet. Ob in den Schinkennudeln oder auf einer frischen Semmel der schmeckt einfach immer.,"Schweinefleisch, Trinkwasser, Pökelsalz (Kochsalz+E250), Saccharose, Diphosphate E 450, Triphosphate E 451, Natriumascorbat E 301, Glucosesirup, scorbinsäure E 300, Mononatriumglutamat E 621,Carrageen E 407, Johannisbrotkernmehl E 410, Würze, Aromen, Gewürzextrakt, Rauch Für Allergiker enthält: nichts",http://www.alber-der-metzger.de/219-thickbox_default/hinterschinken-netz.jpg,,1,4.18,2,1
27021,241-622,"Albers Netzhinterschinken geräuchert (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 100 Gramm geschnitten)",Unser Netzhinterschinken wird nur aus den Besten Teilen des Schinkens hergestellt. Dadurch ist er besonders mager und saftig. Sein feines Aroma erhält er durch das Pökeln in der Würzlake und eine feine Rauchnote. Unser Netzhinterschinken wurde bei der F-Qualitätsprüfung mehrfach mit Gold ausgezeichnet. Ob in den Schinkennudeln oder auf einer frischen Semmel der schmeckt einfach immer.,"Schweinefleisch, Trinkwasser, Pökelsalz (Kochsalz+E250), Saccharose, Diphosphate E 450, Triphosphate E 451, Natriumascorbat E 301, Glucosesirup, scorbinsäure E 300, Mononatriumglutamat E 621,Carrageen E 407, Johannisbrotkernmehl E 410, Würze, Aromen, Gewürzextrakt, Rauch Für Allergiker enthält: nichts",http://www.alber-der-metzger.de/219-thickbox_default/hinterschinken-netz.jpg,,1,1.69,2,1
27025,241-626,"Albers Netzhinterschinken geräuchert (Aufschnitt, Salami, Schinken, Streichwurst Verpackungseinheit: 300 Gramm geschnitten)",Unser Netzhinterschinken wird nur aus den Besten Teilen des Schinkens hergestellt. Dadurch ist er besonders mager und saftig. Sein feines Aroma erhält er durch das Pökeln in der Würzlake und eine feine Rauchnote. Unser Netzhinterschinken wurde bei der F-Qualitätsprüfung mehrfach mit Gold ausgezeichnet. Ob in den Schinkennudeln oder auf einer frischen Semmel der schmeckt einfach immer.,"Schweinefleisch, Trinkwasser, Pökelsalz (Kochsalz+E250), Saccharose, Diphosphate E 450, Triphosphate E 451, Natriumascorbat E 301, Glucosesirup, scorbinsäure E 300, Mononatriumglutamat E 621,Carrageen E 407, Johannisbrotkernmehl E 410, Würze, Aromen, Gewürzextrakt, Rauch Für Allergiker enthält: nichts",http://www.alber-der-metzger.de/219-thickbox_default/hinterschinken-netz.jpg,,1,4.98,2,1
